Document Number,Document Title,FSC,Preparing Activity,Date,Notice/ Date,Amendment/ Date,Interim Amendment/ Date
A-A-51867A,Electrosurgical Apparatus,6515,MB,12-Jun-1991,,,
A-A-51931A,"Forceps, Maxillary Disimpaction, Row's Design",6515,MB,18-Dec-1992,,,
A-A-0051935,Nitroglycerin Transdermal System Membrane - Permeation Contr,6505,MB,13-Apr-1987,,,
A-A-53470/7,"Bur, Bone Surgery (Diamond, 4 mm, Dermabrader Head, Medium S",6515,MB,22-Aug-1988,,,
A-A-53473,"Elevator, Periosteal (Matson)",6515,MB,26-Apr-1988,,,
A-A-53474,"Bead, Glass, Laboratory, (Plastic Spectacle Frame Warmer)",6640,MB,29-Apr-1988,,,
A-A-53475,Platinum Foil (Dental),6520,DM,23-May-1986,,,
A-A-53477,"Paper, Articulating, Dental",6520,DM,16-May-1988,,,
A-A-53478,"Spatula, Dental (Plastic)",6520,MB,16-May-1988,,,
A-A-0053480,"Sunscreen Preparation, Non-Alcoholic, Lotion Base, Non-PABA",6505,MB,7-Jul-1988,,,
A-A-53481,"Stapler, Surgical (Intraluminal)",6515,MB,8-May-1988,,,
A-A-53483,"Stapler, Surgical (Gastro-Intestinal)",6515,MB,8-May-1988,,,
A-A-53492,Label,7530,MB,17-Jun-1988,,,
A-A-53494,"Processing Machine, Radiographic Film, Automatic",6525,MB,17-Jun-1988,,,
A-A-53495,"Pump, Inflating, Manual",4320,MB,17-Jun-1988,,,
A-A-53496,"Sling, Head",6515,MB,17-Jun-1988,,,
A-A-53497,"Support, Cervical",6515,MB,17-Jun-1988,,,
A-A-53498,"Table, Treatment",6530,MB,17-Jun-1988,,,
A-A-53499,"Surgical Pack, Disposable",6530,MB,17-Jun-1988,,,
A-A-53500,"Stapler, Surgical, Thoracic-Abdominal",6515,MB,11-May-1988,,,
A-A-53503,"Support, Back, Elastic",6515,MB,17-Jun-1988,,,
A-A-53504A,"Bags, Urine Collection-Measuring Device",6515,MB,24-Dec-1991,,,
A-A-53505,"Plugger, Amalgam, Dental",6520,MB,25-Jun-1988,,,
A-A-53507,"Plugger, Plastic Filling, Dental Contouring Instrument, Matr",6520,MB,28-Jan-1991,,,
A-A-53508,"Plugger, Plastic Filling, Dental (Glick No 1)",6520,MB,27-Jun-1988,,,
A-A-53511,"Splint, Leg (Traction)",6505,MB,1-Jun-1988,,,
A-A-53512,"Wheel, Abrasive (Silicon Carbide, Dental Model Trimming)",6520,MB,20-Jun-1988,,,
A-A-53569,"Cloxacillin Sodium Capsules, USP",6505,MB,22-Jul-1988,,,
A-A-53571,"Lens, Indirect Ophthalmoscope",6540,MB,22-Jul-1988,,,
A-A-53572,"Brace, Knee",6515,MB,29-Jul-1988,,,
A-A-54398,"Cavity Lining and Thinner Set, Dental Nitrocellulose Base",6520,MB,30-Apr-1991,,,
A-A-54399,"Speculum, Nasal (Vienna, 5-3/4 Inch)",6515,MB,17-May-1991,,,
A-A-54402,"Extractor and Lancet, Comedo (Saalfeld)",6515,MB,17-May-1991,,,
A-A-54403,"Intrauterine Device, Contraceptive",6515,MB,22-May-1991,,,
A-A-54404A,"Lumbar Puncture Kit, Sterile, Disposable",6515,MB,29-May-1992,,,
A-A-54407,"Gown, Operating, Surgical",6532,MB,17-May-1991,,,
A-A-54409,"Blanket, Burn (Water-Gel Type, 6 By 5 Feet)",6515,MB,14-Jun-1991,,,
A-A-54410,"Holder, Suture Needle, Collier",6515,MB,31-May-1991,,,
A-A-54411,"Curette, Uterine, Malleable, Sharp, Sims",6515,MB,31-May-1991,,,
A-A-54412,"Clamp, Bone and Plate Holding, Lowman's Modified",6515,MB,31-May-1991,,,
A-A-54413,"Forceps, Ear, Bayonet Shaped, Serrated Jaws, Lucae, 5-1/2 In",6515,MB,31-May-1991,,,
A-A-54414,"Forceps, Intestinal (Glassman)",6515,MB,31-May-1991,,,
A-A-54416,"Pin, Bone, Steinman, Bayonet and Trocar Point",6515,MB,14-Jun-1991,,,
A-A-54471,"Splint, Wire (Malleable Aluminum)",6515,MB,12-Aug-1991,,,
A-A-54472,"Tip, Pipet (Plastic, Disposable)",6640,MB,12-Aug-1991,,,
A-A-54473,"Centrifuge, Laboratory (Hematology)",6640,MB,19-Aug-1991,,,
A-A-54474,"Microscope, Surgical (Co-Observation, Binocular)",6515,MB,23-Aug-1991,,,
A-A-54475,"Refrigerator, Mechanical, Biologicals (Bloodbank)",4110,MB,30-Aug-1991,,,
A-A-54476,Water Quality Analysis set (Mbt),6630,MB,30-Aug-1991,,,
A-A-54479,"Heels, Orthopedic, Cast",6515,MB,30-Aug-1991,,,
A-A-54480,"Mask, Face, Aseptic",6532,MB,20-Nov-1992,,,
A-A-54481,"Shoe, Walking Cast, Curved, Rocker Sole",6532,MB,30-Aug-1991,,,
A-A-55518/3B,"Fuseholder, Block, 30 Ampere (A), 250 Volts (V) AC, 1 Throug",5920,CC,22-Jun-2006,,,
A-A-55518/4B,"Fuseholder, Block, 30 Ampere (A), 250 Volts (V) AC, 1 Throug",5920,CC,22-Jun-2006,,,
A-A-55519B,"Fuse, Inclosed Lonk, Subminiature, Surface Mount (SM), Gener",5920,CC,16-May-2006,,,
A-A-55519/1B,"Fuse, Inclosed Link, Subminiature, Surface Mount (SM), Very",5920,CC,26-Apr-2004,,,
A-A-55519/3B,"Fuse, Inclosed Link, Subminiature, Surface Mount (SM), Very",5920,CC,16-May-2006,,,
A-A-55519/4B,"Fuse, Inclosed Link, Subminiature, Surface Mount (SM), Time",5920,CC,16-May-2006,"Notice: 2 9-Feb-2007",,
A-A-55522A,"Barbed Tape, Concertina",5660,IS,30-Nov-2001,,,
A-A-55523,"Posts, Fence: Drive-Type, Spadeless",5660,CC,28-Apr-1997,,,
A-A-55524,"Shunt, Instrument (External, 50 Millivolt, Lightweight Type)",6625,CC,17-Oct-1997,,,
A-A-55524/1A,"Shunt, Instrument (External, 50 Millivolt, 10 Through 150 Am",6625,CC,31-Jan-2003,,,
A-A-55524/2A,"Shunt, Instrument (External, 50 Millivolt, 170 Through 600 A",6625,CC,31-Jan-2003,,,
A-A-55526,"Microcircuit, Linear, Power Operational Amplifier, Monolith",5962,ES,30-Jun-1994,"Notice: 2 22-Oct-2007",,
A-A-55527,"Fillers For Rotary Sweeper Brush: For Sweeper, Front Mounted",3825,IS,9-Jun-1997,"Notice: 1 10-Oct-2002",,
A-A-55528A,"Connectors, Telecommunication, Polarized Shell, Plug, Male R",5935,CC,7-Jul-2008,,,
A-A-55530A,"Connectors, Telecommunication, Polarized Shell, Plug, Male R",5935,CC,7-Jul-2008,"Notice: 1 10-Oct-2002",,
A-A-55531A,"Connectors, Telecommunication, Polarized Shell, Receptacle,",5935,CC,7-Jul-2008,,,
A-A-55534A,"Resistor, Fixed, Power Type (Very Low Resistance Values), Ge",5905,CC,23-Dec-2002,,,
A-A-55534/1A,"Resistors, Fixed, Wire Wound or Metal Element, (Power Type)",5905,CC,23-Dec-2002,,,
A-A-55534/2B,"Resistors, Fixed, Chip, Very Low Values (Power Type) Style V",5905,CC,24-Apr-2003,,,
A-A-52299B,"Levels, Surveying: Locator's, Hand-Type",6675,84,22-Jul-2004,,,
A-A-59495,"Gloves, Women's",8445,CT,15-Sep-1999,"Notice: 1 25-Oct-2005",,
A-A-59401,"Grinding Machines, Surface, Reciprocating Table, Horizontal",3415,GS6,24-Sep-1999,"Notice: 1 15-Apr-2005",,
A-A-59437,"Filler-Bleeder, Hydraulic Brake System, Automotive",4910,CC,24-Sep-1999,"Notice: 1 8-Apr-2005",,
A-A-59435,"Heaters, Gun Type, Electric",4940,CC,27-Aug-1999,,,
A-A-59436,"Separators, Oil and Water, Compressed Air",4940,CC,17-Sep-1999,,,
A-A-59488,"Decking, Synthetic",2040,SH,31-Aug-1999,,,
A-A-59494,Wheels and Hubs for Industrial Pneumatic Tires,2530,CC,17-Sep-1999,,,
A-A-59264A,"Battery, Dry, +1.5VDC",6135,GS2,12-Apr-2006,,,
A-A-59265A,"Battery, Dry, +45VDC",6135,GS2,12-Apr-2006,,,
A-A-59440/1A,"Cocks, Drain, Center Drain, Internal Seat or External Seat,",4820,CC,23-May-2005,,,
A-A-59331,"Stud Welding Systems, Integral Power Source and Control Unit",3431,GS6,28-Sep-1999,"Notice: 1 31-May-2005",,
A-A-59336,"Saw, Band, Metal Cutting, Vertical, Contour",3405,GS6,28-Sep-1999,"Notice: 1 31-May-2005",,
A-A-59344,"Cutoff Machine, Abrasive disk, Chop-Stroke",3405,GS6,28-Sep-1999,"Notice: 1 20-Mar-2006",,
A-A-59500,"Blades, Shearing Machine, Metal Squaring",3455,GS6,2-Dec-1999,"Notice: 1 9-Nov-2006",,
A-A-59420A,"Shrinking and Stretching Machine, Sheet Metal",3441,GS6,28-Sep-1999,,,
A-A-55441,"Washer-Extractor, Commercial for Decontamination of Protecti",3510,IS,21-Dec-1995,,,
A-A-55297,"Shirt, Man's (Polyester/Cotton, Tropical, Short Sleeve",8405,CT,20-Dec-1999,,,
A-A-59529,"Cap, Food Handler's",8415,CT,13-Dec-1999,,,
A-A-59527,"Hat, Sun, Reversible",8415,CT,13-Dec-1999,,,
A-A-20302,"Vegetable Dips, and Spreads, Processed",8915,FV,4-Jan-2000,,,
A-A-20331,"Food Packet, Survival, Aircraft Lift Raft",8970,SS,5-Jan-2000,,,
A-A-59382A,Gel Encapsulated Corrosion Protection Sleeves,5970,SH,16-May-2006,,,
A-A-59372A,"Calibrator, Oscilloscope",6625,84,25-Jun-2004,,,
A-A-59381,Ohmmeter,6625,84,19-Nov-2003,,,
A-A-59752,"Shipboard Signs, Labels, and Markings, Preformed, Adhesive B",9905,SH,4-Dec-2003,,,
A-A-59419A,"Calibrator, Thermometer",6685,84,4-Mar-2005,,,
A-A-59398,"Gasket Materail, Silcone Gel with Monel Matrix or Equivalent",2090,SH,9-Jan-2004,"Notice: 1 20-Jan-2004",,
A-A-19C,"Scale Removing Compound (Powder, Sulfamic Acid)",6850,GS3,17-Oct-1997,,,
A-A-59387,"Remover, Polyurethane/Epoxy Paint",8010,AV,4-Dec-2003,,,
A-A-59453A,"Cap, Synthetic Microfleece",8415,CT,25-Jun-2007,,,
A-A-59441,Vapor Corrosion Inhibitors,2090,SH,16-Jan-2004,,,
A-A-59441/1,"Vapor Corrosion Inhibitors, Type I",2090,SH,16-Jan-2004,,,
A-A-59441/2,"Vapor Corrosion Inhibitors, Type II",2090,SH,16-Jan-2004,,,
A-A-59441/3,"Vapor Corrosion Inhibitors, Type III",2090,SH,16-Jan-2004,,,
A-A-59441/4,"Vapor Corrosion Inhibitors, Type IV",2090,SH,16-Jan-2004,,,
A-A-59441/5,"Vapor Corrosion Inhibitors, Type V",2090,SH,16-Jan-2004,,,
A-A-59441/6,"Vapor Corrosion Inhibitors, Type VI",2090,SH,16-Jan-2004,,,
A-A-59441/7,"Vapor Corrosion Inhibitors, Type VII",2090,SH,16-Jan-2004,"Notice: 1 23-Jan-2004",,
A-A-50962A,"Forming Machine, Sheet Metal, Slip Roll, Hand Operated and E",3441,GS6,7-Jul-1998,"Notice: 1 23-Jan-2004",,
A-A-59280,"Iron Oxide, Ferric, Red Dry (Natural and Synthetic)",6810,GS3,15-Jul-1998,,,
A-A-55507/3,"Clip, Electrical, Fuse, P.C. Board, up to 15 Ampere, for Fus",5999,CC,2-Feb-2004,,,
A-A-59406,"Inductor, Power, Shielded, Surface Mount",5950,CC,18-Jan-2004,,,
A-A-59408,"Coil, RF, Chip, Fixed, High Current, Surface Mount",5950,CC,18-Feb-2004,,,
A-A-59416,"Inductor, Chip, Fixed, High Self Resonant Frequency, Surface",5950,CC,18-Feb-2004,,,
A-A-59156A,"Disperser and Riot Control Agent, Manually Carried",1040,EA,20-Jan-2005,,,
A-A-59563,"Sodium Carbonate, Anhydrous, Technical",6810,GS3,17-Feb-2004,"Notice: 1 2-Jan-2008",,
A-A-59155,"Nitrogen, High Purity, Special Purpose",6830,SH,5-Mar-2003,,,
A-A-59481,"Shirt, Pullover, Synthetic Fleece",8415,CT,1-Mar-2004,"Notice: 1 12-Mar-2004",,
A-A-59230,"Fluid, Magnetic Particle Inspection, Suspension",6850,GS,7-Jul-1998,,,
A-A-469B,Colander,7330,FSS,25-Jul-1996,,,
A-A-50747,"Pouch, Ammunition Magazine, 9MM",1095,84,6-May-1987,"Notice: 1 1-Jul-1993","Amendment: 1 29-Apr-1988",
A-A-50748(1),"Holster, Hip, Pistol, Semi-Automotive 9MM",1095,84,6-May-1987,,,
A-A-50749,Current-Voltage Standard,6625,82,12-May-1987,,,
A-A-50750,"Calibrator, Voltage",6625,82,15-May-1987,,,
A-A-50752A,"Test Kit, Penetrant",6635,GS1,25-Sep-2001,"Notice: 1 5-Oct-2007",,
A-A-50757,Four Channel Recorder,6625,82,1-Oct-1986,,,
A-A-50763,Pulse Generator,6625,82,30-Apr-1986,,,
A-A-50765,Forceps; Sheet Holder,5120,84,14-Jan-1985,,,
A-A-50766,"Bus, Motor, 16 Passenger",2310,AT,12-Mar-1984,"Notice: 3 1-Nov-2006",,
A-A-50767,"Analyzer, Surface Finish",5220,IS,15-Aug-1983,,,
A-A-51937A,Nitroglycerin Lingual Aerosol,6505,MB,22-Apr-1994,,,
A-A-51938A,"Cassette, Radiographic Film (Lightweight)",6525,MB,10-Sep-1990,,,
A-A-51939,"Monitor, Tri-Gas",6665,MB,24-Apr-1987,,,
A-A-51940A,"Retractor, Oral (Obwegeser, 14 by 70 MM Curved Downward)",6520,MB,13-Nov-1987,,,
A-A-51941A,"Positioning Set, Surgical",6530,MB,23-Jul-1993,,,
A-A-51942A,"Forceps, Thoracic, Curved, Mixter",6515,MB,6-Jun-1989,,,
A-A-51943A,"Elevator, Ear (Small, Lempert)",6515,MB,16-Feb-1989,,,
A-A-51945,Electrocardiograph (Ecg),6515,MB,31-Jul-1990,,,
A-A-51950A,"Gauze, Oil Emulsion Impregnated",6510,MB,29-Aug-1988,,,
A-A-51953,"Apron, X-Ray Protective (Dental Patient)",6532,MB,29-May-1987,,,
A-A-51954A,"Curette, Bone (Brun)",6515,MB,6-Feb-1989,,,
A-A-51956A,"Butalbital, Aspirin and Caffeine Capsules",6505,MB,18-Dec-1992,,,
A-A-0051960,"Intravenous Injection Set (Non-Vented, With Metering Chamber",6515,MB,1-May-1987,,,
A-A-51961A,"Tube, Stomach, Surgical (Levin)",6515,MB,21-Aug-1992,,,
A-A-51962,"Burner, Alcohol (Dental)",6640,MB,11-May-1987,,,
A-A-51963,"Weight, Blood Bag, Water Bath (Lead)",6640,MB,11-May-1987,,,
A-A-51964,"Oxygen Absorbent, Chemical, Seez 02",6630,MB,15-May-1987,,,
A-A-51967A,"Applicator, Acetone-Alcohol Impregnated",6505,MB,1-Apr-1988,,,
A-A-51968A,"Bulb, Pipet, Bacteriological (Rubber)",6640,MB,14-Sep-1987,,,
A-A-53573A,"Brush-sponge, Surgical Scrub",6530,MB,30-Apr-1992,,,
A-A-53575,"Card, Identification",7530,MB,29-Jul-1988,,,
A-A-53576,Cassette Radiographic Film,6525,MB,29-Jul-1988,,,
A-A-53577,"Electrosurgical Apparatus (Portable, Unblended Current)",6515,MB,29-Jul-1988,,,
A-A-53579,"Hanger, X-Ray Film",6525,MB,29-Jul-1988,,,
A-A-53580,"Holder, Surgical Instrument Sterilization",6530,MB,29-Jul-1988,,,
A-A-53581,"Holder, Surgical Instrument Sterilization",6530,MB,29-Jul-1988,,,
A-A-53582,"Mount, Radiographic Film, Dental",6525,MB,29-Jul-1988,,,
A-A-53583,"Mount, Radiographic Film, Dental",6525,MB,29-Jul-1988,,,
A-A-53585,"Tank, Insert, X-Ray Film Processing",6525,MB,29-Jul-1988,,,
A-A-53586,"Tourniquet, Non-Pneumatic",6515,MB,29-Jul-1988,,,
A-A-53587,"Wrapper, Sterilization",6520,MB,29-Jul-1988,,,
A-A-53588,"Pipet, Volumetric (Micro)",6640,MB,15-Jul-1988,"Notice: 1 26-May-2005",,
A-A-53589,"Screw, Instrument, Spectacle Frames, 3 Barrel",6505,IS,15-Jul-1988,,,
A-A-53590,"Anvil, Optician S, Riveting",6540,MB,22-Jul-1988,,,
A-A-53593,"Doll, Training, Nursing Technique",6910,MB,22-Jul-1988,,,
A-A-53594,"Skeleton, Human",6910,MB,22-Jul-1988,,,
A-A-53596A,Bumetanide Injection,6505,MB,13-Nov-1992,,,
A-A-53597A,Bumetanide Tablets,6505,MB,18-Dec-1992,,,
A-A-53599,"Doxepin Hydrochloride Capsules, USP",6505,MB,22-Jul-1988,,,
A-A-53600,"Trays, Impression, Dental (Nonwater Cooled)",6520,MB,29-Jul-1988,,,
A-A-53601,"Excavator, Dental (Carbon Steel, Black, Stormula)",6520,MB,18-Aug-1988,,,
A-A-53603,"Retractor, Abdominal (Balfour, Self-Retaining)",6515,MB,28-Jul-1988,,,
A-A-53604,"Resin, Acrylic, Dental (Tray Material)",6520,MB,6-Sep-1988,,,
A-A-54486,"File, Bone 3-1/2 Inch Blade",6515,MB,16-Sep-1991,,,
A-A-54487,"Needle, Hypodermic, Malleable, Spinal Puncture (Lemmon)",6515,MB,9-Sep-1991,,,
A-A-54488,"Vibrator, Dental Molding (4 Inch Platform)",6520,MB,16-Sep-1991,,,
A-A-54490,"Pad, Povidone-Iodine, Impregnated",6510,MB,30-Sep-1991,,,
A-A-54491,"Cannula, Tracheotomy, University of Kansas Design",6515,MB,30-Sep-1991,,,
A-A-54495,"Supports, Leg Calf (Elastic, Seamless)",6515,MB,25-Sep-1991,,,
A-A-54496,"Pacemaker, Cardiac Non-Invasive, Temporary, Desk Top Type",6515,MB,25-Sep-1991,,,
A-A-54497,"Pad, Pressure Point, Physiotherapeutic (Eggcrate Style Foam",6530,MB,25-Sep-1991,,,
A-A-54498,"Betamethasone Dipropionate Cream, USP",6505,MB,30-Sep-1991,,,
A-A-54502,"Meperidine Hydrochloride Tablets, USP",6505,MB,15-Oct-1991,,,
A-A-54503,"Scissors, Collar and Crown",6520,MB,22-Oct-1991,,,
A-A-54504,"Analyzer, Blood Gas",6625,MB,18-Oct-1991,,,
A-A-54507,"Wax, Dental, Bite, Metal Impregnated",6520,MB,1-Nov-1991,,,
A-A-54508,"Burs, Bone Surgery (J Notched)",6515,MB,8-Nov-1991,,,
A-A-54509,"Tester, Flash point, Closed-Type (120 Volt, 50/60 Hz, Ac)",6630,DM,1-Nov-1991,,,
A-A-54510,"Nitroglycerin Ointment, USP",6505,MB,15-Nov-1991,,,
A-A-54511,"Scissors, General Surgical, Nelson, 9 Inch",6515,MB,25-Nov-1991,,,
A-A-55534/3A,"Resistors, Fixed, Wire Wound or Metal Element, (Power Type)",5905,CC,23-Dec-2002,,,
A-A-55534/4A,"Resistors, Fixed, Wire Wound or Metal Element, (Power Type)",5905,CC,23-Dec-2002,,,
A-A-55534/5A,"Resistors, Fixed, Wire Wound or Metal Element, (Power Type)",5905,CC,23-Dec-2002,,,
A-A-55534/6A,"Resistors, Fixed, Wire Wound or Metal Element, (Power Type)",5905,CC,23-Dec-2002,"Notice: 0 --",,
A-A-55534/7B,"Resistors, Fixed, Chip, Very Low Values (Power Type) Style V",5905,CC,24-Apr-2003,,,
A-A-55534/8B,"Resistors, Fixed, Chip, Very Low Values (Power Type) Style V",5905,CC,24-Apr-2003,,,
A-A-55534/9A,"Resistors, Fixed, Wirewound or Metal Element, Chip, (Power T",5905,CC,23-Dec-2002,"Notice: 1 26-May-2005",,
A-A-55547,Diskette-Library Box,7045,IS,31-Jan-1995,"Notice: 2 28-Jun-2006",,
A-A-55549,"Packing, Preformed, Round (For Use With Waveguide Flanges)",5330,IS,18-Oct-1994,,,
A-A-55557,"File, Disk, Flexible",7045,ES,21-Apr-1995,"Notice: 2 1-Nov-2006",,
A-A-55559,"Tape, Electronic Data Processing",7045,IS,31-Aug-1995,"Notice: 1 27-Sep-2001",,
A-A-55559/1,"Tape, Electronic Data Processing, Unformatted, 6.35 Millimet",7045,IS,31-Aug-1995,"Notice: 2 1-Nov-2006",,
A-A-55559/2,"Tape, Electronic Data Processing, Unformatted, 6.35 Millimet",7045,IS,31-Aug-1995,"Notice: 1 27-Sep-2001",,
A-A-55559/3,"Tape, Electronic Data Processing, 4 Millimeter (MM) (.157 In",7045,IS,31-Aug-1995,"Notice: 1 27-May-2005",,
A-A-55559/4,"Tape, Electronic Data Processing, 8 Millimeter (MM) (.315 In",7045,IS,31-Aug-1995,,,
A-A-55561B,"Fuse, Inclosed Link, Dual-Inline Package (DIP), or Surface M",5920,CC,5-Apr-2005,,,
A-A-55561/2B,"Fuse, Inclosed Link, Dual-Inline Package (DIP), or Surface M",5920,CC,5-Apr-2005,,,
A-A-55562A,"Resistor, Voltage Sensitive (Varistor, Metal Oxide), Chip",5905,CC,30-Aug-2001,,,
A-A-55562/1A,"Resistor, Voltage Sensitive (Varistor, Metal Oxide), Chip, S",5905,CC,30-Aug-2001,,,
A-A-55562/2A,"Resistor, Voltage Sensitive (Varistor, Metal Oxide), Chip, S",5905,CC,30-Aug-2001,,,
A-A-55562/3A,"Resistor, Voltage Sensitive (Varistor, Metal Oxide), Chip, S",5905,CC,30-Aug-2001,,,
A-A-55562/4A,"Resistor, Voltage Sensitive (Varistor, Metal Oxide) Chip, St",5905,CC,30-Aug-2001,,,
A-A-55563C,"Holders, Electrical Card, Metal Card Guide, General Requirem",5998,CC,9-Mar-2007,"Notice: 1 13-Nov-2006",,
A-A-55563/1A,"Holder, Electrical Card, Metal Card Guide, Open Ended, With",5998,CC,31-Jan-2002,"Notice: 1 13-Nov-2006",,
A-A-55563/2A,"Holder, Electrical Card, Metal Card Guide, Open Ended, Witho",5998,CC,31-Jan-2002,"Notice: 1 13-Nov-2006",,
A-A-20329A,"Soup Mixes, Dehydrated",8935,SS,24-Aug-2000,,,
A-A-59262A,"Battery, Dry, BA-2",6135,GS2,21-Jun-2006,,,
A-A-59263A,"Battery, Dry, BA-53",6135,GS2,21-Jun-2006,,,
A-A-59499A,"Battery, Dray, BA-59",6135,GS2,21-Jun-2006,"Notice: 1 20-Mar-2006",,
A-A-59475,"Scales, Dial and Beam Indicating, Baker's, Dough Piece Check",6670,GS,22-Nov-1999,"Notice: 1 29-Oct-2004",,
A-A-59373,Navigator's Plotting Instrument Set and Case,6675,IS,19-Oct-1999,"Notice: 1 5-Apr-2006",,
A-A-59412,"Swaging Machine, Rotary, Floor-Mounted",3446,GS6,26-Oct-1999,,,
A-A-59519,"Last, Footwear FWU-5/P",8335,CT,7-Dec-1999,"Notice: 1 20-Mar-2006",,
A-A-59267,"Phosphate Coating Compounds, Manganese or Zinc Base (For Fer",6850,GS3,21-Dec-1999,,,
A-A-55077A,"Bag, Duffel",8465,CT,5-Jan-2000,"Notice: 2 19-Jan-2000",,
A-A-59439,"Coupling Halves, Quick-Disconnect",4730,CC,30-Dec-1999,,,
A-A-59536,"Body Shield, Ballistic",8470,CT,1-Feb-2000,,,
A-A-59537,"Face Shield, Ballistic",8470,CT,1-Feb-2000,,,
A-A-59538,"Shin Guard, Ballistic, Rigid",8470,CT,1-Feb-2000,,,
A-A-59539,"Body Shield, Non-Ballistic",8465,CT,1-Feb-2000,,,
A-A-59540,"Face Shield, Non-Ballistic",8565,CT,1-Feb-2000,,,
A-A-59541,Shin/Knee Guard for Riot Control,8465,CT,1-Feb-2000,"Notice: 3 19-Nov-2004",,
A-A-1051C,"Paperboard, Wrapping and Cushioning",8135,AR,1-Nov-1995,,,
A-A-55827A,"Chromium Trioxide, Technical",6810,GS3,19-May-1998,,,
A-A-59457A,"Drilling Machine, Round Column, Bench- and Floor-Mounted",3413,GS6,20-Jul-2001,"Notice: 1 7-Apr-2006",,
A-A-59483,"Overalls, Powerstretch with ""Rainbow Drop Seat"" Spear System",8415,CT,3-Mar-2004,,,
A-A-59306/2A,"Fuse Cartridge, Class T, 600 Volts AC, Fast Acting",5920,CC,19-Dec-2007,,,
A-A-59721,"Load Bank, Electrical",6150,84,25-Mar-2004,,,
A-A-59513,"Generator, Signal 10MHz to 26.5 GHz",6625,84,15-Mar-2004,"Notice: 1 25-Mar-2004",,
A-A-59160,"Sodium Sulfite, Anhydrous, Technical",6810,GS,9-Jun-1998,"Notice: 1 16-Apr-2004",,
A-A-52520A,Hardwood; Floorboard and Platforms: For Military Vehicles (M,2510,AT,11-Feb-2008,"Notice: 1 13-Apr-2004",,
A-A-52410,"Boot, Dust and Moisture Seal: Hydraulic Brake Cylinder, Synt",2530,AT,9-Feb-1993,"Notice: 1 14-Apr-2004",,
A-A-52485A,"Valve, Relay Emergency: Breakaway Air Brake",2530,AT,6-Apr-1995,"Notice: 1 14-Apr-2004",,
A-A-52494,"Rubber Stock, Unvulcanized: For Track Shoes, Pads, and Pin B",2530,AT,3-Jun-1994,"Notice: 1 14-Apr-2004",,
A-A-52509,"Hook, Towing: Light (For Vehicle 7.26 to 13.62 Metric Tonnes",2540,AT,10-Feb-1995,"Notice: 1 16-Apr-2004",,
A-A-52535,"Drill, Pneumatic, Sinker, Rock",3820,AT,7-Nov-1995,"Notice: 1 12-Apr-2004",,
A-A-52026,"Pumps, Centrifugal; Sump, Pneumatic-Motor-Driven, 210 GPM At",4320,AT,10-May-1991,"Notice: 1 12-Apr-2004",,
A-A-50202,"Pump, Bucket, Lubrication, Hand Operated",4930,AT,6-May-1983,"Notice: 1 12-Apr-2004",,
A-A-50219,"Wheel, Lathe Railway, Dual End Drive",4940,AT,20-Jan-1984,,,
A-A-59572,"Gage, Comparator, Electric",5220,84,29-Mar-2004,"Notice: 1 13-Apr-2004",,
A-A-52449,"Insulation, Panel, Vibration-Dampening And Thermal-Barrier",5640,AT,18-Nov-1993,,,
A-A-59573,"Light, Extension-(Portable, Fluorescent, Hazardous Location",6230,84,5-Apr-2004,,,
A-A-20117B,"Juice, Prune, Canned",8915,FV,1-May-1998,"Notice: 1 16-Apr-2004",,
A-A-52543,"Fifth Wheel Assembly - 36 Inch Universal, Truck-Tractor, 450",2510,AT,12-Dec-1995,"Notice: 1 5-Apr-1995",,
A-A-52525A,"Horns and Buzzers, Air-And Electrically-Actuated",2590,AT,7-Oct-1996,"Notice: 1 19-Apr-2004",,
A-A-52625,"Lubricant, Tire and Rim, Demounting",2640,AT,21-Apr-1997,"Notice: 1 19-Apr-2004",,
A-A-52596,"Bit, Button, Rock Drill, for Drifter Drills",3820,AT,21-Feb-1996,"Notice: 1 19-Apr-2004",,
A-A-52598,"Couplings, Clamp, Pipe; With Bolts and Synthetic-Rubber Gask",4730,AT,14-Mar-1996,,,
A-A-59575,"Light Unit, Portable, (Hazardous Location Use, For Inside Pa",6230,84,19-Apr-2004,,,
A-A-59169,"Generator, Function",6625,84,21-Apr-2004,,,
A-A-3155,"Coat Rack, Wall Mounted, Wood, Executive type",7195,FSS,3-Dec-1997,,,
A-A-3165,"Lacquer, Gloss for Aircraft Use",8010,AR,14-Aug-1998,"Notice: 2 29-Sep-2006",,
A-A-3167,"Pen, Ballpoint, Cushion Grip, Various Types (Retractable & N",7520,FSS,4-Jun-1998,,,
A-A-20000C,"Cereal, Prepared, Ready-To-Eat",8920,FV,13-Oct-2005,,,
A-A-20001A,Spices and Spice Blends,8950,SS,27-Mar-2002,,,
A-A-50783A,"Sleeping Bag, Arctic Survival, Containerized, Pressure Vacuu",8465,82,22-Oct-1984,,,
A-A-50850,"Support, Cervical, Medium",6515,MB,23-Aug-1982,,,
A-A-50851A,"Nebulizer, Medicinal",6515,MB,12-Aug-1986,,,
A-A-50852A,"Microscope, Optical, Binocular",6650,MB,13-Dec-1985,,,
A-A-51969,"Pressure Indicating Compound and Brush, Dental",6520,MB,2-Jun-1987,,,
A-A-51970,"Stone, Sharpening",6520,MB,15-Jun-1987,,,
